,name,unit_cogs
8335,FILET SLEDZ W POMID EVRE FISH 170G,2.65
8336,FILET Z MINTAJA /KOSTKA,9.410714285714286
8337,FILETY SLEDZ_W SMIETANIE MARINUS 250 G,3.75
8338,FILETY SLEDZIOWE 300G ERA,4.41
8339,FILETY SLEDZIOWE OPIEKANE 800G,6.805
8340,FILETY SLEDZIOWE W POMIDZ.170 G,2.51
8341,FILETY Z MAKRELI W POMID.175 G,3.0
8342,FLIETY Z MAKRELI 100G ALA KETCHUP,3.62
8343,FORTUNA 300 ML SZKLO JABLKO,1.18
8344,MAKRELA W SOSIE POMID.170 G EVRO FISH,2.89
8345,P PASTA Z TUNCZYKA,1.54
8346,P PASTELLA JAJECZNA ZE SZCZYPIORKIEM,1.813125
8347,PASZTET LOSOSIOWY 160 G,1.79
8348,SALATKA PIKANTNA Z MAKRELA 130 G,1.27
8349,SLEDZ W OLEJU 170 G ORKA,2.33
8350,SLEDZ W POMID.170 G ORKA,2.15
8351,SLEDZIK NA RAZ  100G LISNER Z CEBULKA,1.87
8352,SZPROT W POMID.175 G LISNER,2.9
8353,SZPROT W POMIDORACH 330G KORSARZ,1.99
8354,TUNCZYK ROZDROBNIONY W OLEJU 130 G,2.79
8892,BOCZEK PIECZONY PASKI KG,17.1071428571429
8893,FILET Z PIERSI KURCZAKA KG,16.650273224043698
8894,FRANKFUTERKI KG,23.538461538461494
8895,KABANOSY Z DROBIEM KG,17.3333333333333
8896,KASZANKA KG,8.82795698924731
8897,KIELBASA JA?OWCOWA KG,20.3636363636364
8898,KIELBASA PIECZONA  KG,15.003367003367
8899,KIELBASA POGORZELSKA PODSUSZANA  KG,20.3529411764706
8900,KIELBASA WINERKI KG,16.251497005988
8901,KIELBASA Z SEREM /KEBAB/WIOSENNA,12.470588235294096
8902,KIELBASA ZWYCZAJNA KG,9.001455604075689
8903,KIE?BASA KRUCHA Z WEDZARNI KG,14.983870967741899
8904,KIE?BASA MYSLIWSKA KG,20.1967213114754
